30:(47,82),(67,17),(59,96),(84,118),(21,78),(113,63),(40,41),(113,39),(41,96),(107,111),(77,119),(111,47),(8,36),(60,112),(75,12),(92,123),(49,7),(118,84),(63,55),(45,21),(87,89),(111,39),(47,59),(11,19),(111,24),(37,44),(119,76),(8,16),(123,31),(70,74),(73,19),(119,122),(23,81),(66,117),(32,15),(45,7),(45,15),(53,106),(67,73),(50,34),(46,36),(33,6),(31,23),(67,76),(98,70),(58,113),(107,47),(109,63),(61,89),(100,89),(115,40),(19,28),(60,52),(42,114),(96,114),(120,118),(106,41),(74,85),(12,90),(120,116),(42,90),(79,109),(5,68),(46,65),(47,40),(83,112),(114,28),(96,65),(34,23),(40,38),(113,106),(47,64),(117,105),(111,26),(79,113),(78,66),(49,79),(73,112),(20,80),(5,13),(78,110),(63,92),(7,49),(108,9),(71,114),(46,77),(52,97),(71,85),(45,110),(45,57),(118,59),(73,67),(78,103),(20,78),(51,36),(49,112),(44,84),(62,51),(108,6),(69,11),(43,78),(112,64),(12,99),(44,114),(33,24),(61,94),(83,114),(9,42),(11,57),(8,55),(115,61),(67,89),(43,111),(103,92),(62,114),(32,23),(75,46),(117,32),(78,22),(69,44),(123,119),(34,30),(14,97),(85,12),(16,122),(45,19),(70,79),(109,104),(47,114),(29,62),(40,91),(64,119),(49,106),(109,9),(96,27),(47,107),(13,100),(77,67),(70,51),(73,117),(106,37),(69,82),(49,42),(26,25),(6,52),(67,8),(34,4),(106,8),(101,30),(109,102),(40,87),(46,25),(92,77),(112,36),(117,102),(116,44),(52,5),(13,91),(97,12),(46,14),(45,63),(43,37),(100,25),(23,80),(104,62),(89,92),(11,56),(14,23),(72,15),(34,9),(115,46),(21,97),(62,119),(56,110),(22,122),(112,41),(36,23),(30,12),(48,74),(24,30),(8,20),(97,62),(109,50),(69,95),(67,97),(7,18),(113,20),(23,70),(111,44),(49,117),(70,86),(77,111),(81,104),(124,118),(34,7),(45,81),(52,103),(120,104),(56,116),(110,45),(122,71),(67,14),(10,14),(122,122),(31,59),(20,122),(112,43),(31,121),(89,19),(72,10),(113,49),(7,21),(18,96),(21,89),(43,45),(98,29),(41,57),(9,43),(104,44),(59,116),(111,30),(73,49),(107,109),(24,79),(46,53),(114,103),(24,84),(115,101),(91,111),(45,17),(43,90),(45,83),(12,108),(45,50),(73,38),(111,38),(45,12),(82,115),(36,27),(111,100),(35,25),(118,124),(123,121),(80,12),(52,34),(122,89),(6,58),(74,114),(45,49),(118,42),(5,60),(67,80),(19,81),(45,72),(122,96),(102,64),
31:(48,82),(67,17),(58,96),(83,118),(22,78),(113,63),(40,41),(113,39),(41,95),(106,111),(76,119),(111,48),(8,37),(61,112),(76,12),(91,123),(48,7),(118,85),(63,54),(45,22),(86,89),(111,38),(47,60),(12,19),(111,23),(37,45),(119,77),(8,16),(123,30),(70,75),(72,19),(118,122),(23,81),(65,117),(31,15),(45,8),(45,16),(52,106),(67,74),(49,34),(46,35),(34,6),(30,23),(67,77),(98,70),(59,113),(108,47),(110,63),(60,89),(99,89),(115,39),(18,28),(61,52),(43,114),(96,115),(120,118),(106,41),(74,84),(12,91),(121,116),(42,90),(78,109),(5,68),(47,65),(46,40),(83,112),(114,27),(96,64),(34,23),(39,38),(112,106),(48,64),(117,105),(111,25),(80,113),(79,66),(49,79),(72,112),(20,81),(5,14),(78,111),(62,92),(7,49),(108,9),(70,114),(46,76),(53,97),(71,85),(45,109),(45,57),(118,59),(72,67),(78,104),(21,78),(50,36),(48,112),(44,84),(63,51),(108,5),(70,11),(43,78),(112,64),(12,100),(44,114),(32,24),(60,94),(84,114),(9,43),(10,57),(8,56),(115,62),(66,89),(42,111),(102,92),(62,113),(33,23),(75,45),(117,32),(78,21),(69,43),(123,119),(35,30),(13,97),(84,12),(17,122),(45,20),(70,80),(109,105),(47,114),(28,62),(40,91),(63,119),(49,106),(109,9),(96,27),(46,107),(13,101),(76,67),(71,51),(72,117),(106,38),(69,83),(49,42),(27,25),(5,52),(66,8),(34,5),(106,8),(102,30),(109,102),(40,87),(47,25),(92,77),(112,36),(117,102),(117,44),(51,5),(13,92),(97,11),(46,15),(45,63),(43,37),(101,25),(23,80),(105,62),(88,92),(12,56),(15,23),(72,14),(34,10),(116,46),(20,97),(61,119),(56,109),(23,122),(112,41),(37,23),(29,12),(48,74),(25,30),(8,20),(98,62),(108,50),(68,95),(67,96),(6,18),(112,20),(23,70),(111,44),(50,117),(70,86),(76,111),(81,105),(124,117),(34,8),(44,81),(52,102),(121,104),(56,116),(111,45),(122,72),(68,14),(10,14),(122,121),(30,59),(21,122),(112,43),(31,120),(90,19),(73,10),(113,49),(8,21),(17,96),(20,89),(44,45),(98,28),(41,58),(9,44),(103,44),(60,116),(111,29),(72,49),(107,109),(24,80),(47,53),(114,103),(25,84),(114,101),(92,111),(45,18),(43,91),(44,83),(12,109),(45,50),(73,37),(112,38),(45,13),(83,115),(36,27),(111,100),(36,25),(117,124),(123,121),(79,12),(51,34),(122,90),(7,58),(73,114),(44,49),(117,42),(4,60),(67,80),(19,81),(44,72),(122,97),(103,64),
32:(48,81),(67,17),(57,96),(82,118),(23,78),(114,63),(40,42),(112,39),(41,94),(107,111),(75,119),(111,48),(8,38),(61,111),(76,13),(90,123),(48,8),(118,86),(62,54),(45,23),(85,89),(111,38),(46,60),(11,19),(111,23),(38,45),(119,78),(8,16),(123,29),(71,75),(71,19),(117,122),(23,81),(64,117),(30,15),(45,9),(45,17),(52,105),(67,74),(49,34),(45,35),(35,6),(29,23),(68,77),(98,70),(59,113),(107,47),(110,63),(59,89),(98,89),(115,39),(17,28),(62,52),(42,114),(96,116),(120,118),(106,41),(74,83),(12,92),(120,116),(42,90),(78,110),(5,68),(47,66),(46,41),(82,112),(115,27),(96,63),(34,23),(39,39),(113,106),(47,64),(117,106),(111,25),(81,113),(78,66),(49,79),(71,112),(21,81),(5,15),(77,111),(61,92),(7,49),(108,9),(69,114),(47,76),(54,97),(71,85),(45,109),(45,58),(118,60),(71,67),(78,105),(22,78),(49,36),(47,112),(44,84),(64,51),(108,5),(71,11),(43,78),(112,65),(12,101),(44,114),(33,24),(59,94),(84,114),(9,44),(11,57),(8,56),(116,62),(65,89),(43,111),(101,92),(62,112),(32,23),(75,44),(117,32),(78,20),(69,42),(123,118),(36,30),(12,97),(83,12),(18,122),(45,21),(69,80),(109,105),(47,114),(27,62),(40,91),(62,119),(49,105),(110,9),(96,27),(47,107),(13,102),(75,67),(72,51),(71,117),(105,38),(68,83),(48,42),(28,25),(4,52),(65,8),(34,5),(106,7),(101,30),(109,103),(40,87),(48,25),(92,77),(111,36),(117,102),(118,44),(50,5),(13,93),(97,10),(46,16),(45,63),(43,38),(101,24),(22,80),(106,62),(87,92),(13,56),(16,23),(72,15),(34,11),(116,46),(19,97),(60,119),(56,108),(24,122),(113,41),(36,23),(28,12),(48,74),(26,30),(8,20),(99,62),(108,51),(69,95),(67,96),(6,19),(113,20),(23,70),(111,44),(50,118),(69,86),(75,111),(81,106),(124,117),(34,9),(45,81),(51,102),(121,105),(56,116),(110,45),(122,73),(69,14),(10,14),(122,120),(29,59),(22,122),(112,43),(31,119),(91,19),(74,10),(113,49),(7,21),(16,96),(19,89),(45,45),(98,28),(41,59),(9,45),(103,45),(59,116),(111,28),(73,49),(107,108),(23,80),(48,53),(113,103),(26,84),(115,101),(93,111),(45,19),(43,92),(45,83),(12,110),(45,50),(73,36),(113,38),(45,14),(83,114),(37,27),(111,100),(36,25),(116,124),(123,121),(79,12),(51,35),(122,91),(8,58),(72,114),(45,49),(116,42),(3,60),(67,81),(20,81),(45,72),(122,98),(104,64),
33:(47,81),(67,17),(56,96),(81,118),(24,78),(115,63),(40,42),(111,39),(40,94),(107,110),(74,119),(111,49),(8,39),(61,111),(75,13),(89,123),(48,9),(118,87),(63,54),(44,23),(84,89),(111,38),(47,60),(12,19),(111,23),(37,45),(119,79),(8,17),(123,28),(70,75),(70,19),(116,122),(23,81),(63,117),(29,15),(45,10),(45,18),(51,105),(67,74),(49,34),(45,35),(35,5),(28,23),(69,77),(98,70),(59,112),(108,47),(111,63),(58,89),(97,89),(115,39),(16,28),(63,52),(43,114),(96,117),(120,118),(106,42),(74,82),(12,93),(121,116),(42,90),(78,111),(5,68),(46,66),(45,41),(83,112),(115,28),(97,63),(34,23),(38,39),(113,107),(47,65),(117,107),(111,25),(82,113),(78,67),(48,79),(70,112),(21,82),(5,16),(76,111),(60,92),(7,49),(108,9),(68,114),(47,76),(55,97),(70,85),(45,109),(45,58),(117,60),(70,67),(78,106),(23,78),(48,36),(46,112),(45,84),(65,51),(108,5),(72,11),(43,78),(113,65),(12,102),(44,114),(32,24),(58,94),(84,114),(9,45),(11,58),(8,56),(117,62),(64,89),(42,111),(100,92),(62,111),(33,23),(75,43),(117,32),(78,19),(69,41),(123,118),(36,29),(12,98),(82,12),(19,122),(45,22),(69,80),(109,105),(47,115),(26,62),(40,91),(61,119),(49,106),(109,9),(96,27),(47,107),(13,103),(74,67),(73,51),(70,117),(106,38),(69,83),(47,42),(29,25),(4,53),(64,8),(34,5),(107,7),(100,30),(110,103),(40,87),(49,25),(92,77),(111,35),(118,102),(118,43),(49,5),(14,93),(97,9),(46,17),(45,64),(42,38),(101,24),(22,80),(107,62),(86,92),(14,56),(17,23),(72,14),(34,12),(116,46),(18,97),(59,119),(56,107),(25,122),(113,42),(37,23),(27,12),(49,74),(27,30),(8,20),(100,62),(108,51),(69,94),(67,96),(6,19),(113,19),(23,70),(111,44),(50,118),(68,86),(74,111),(81,107),(125,117),(34,10),(44,81),(50,102),(120,105),(56,116),(111,45),(122,74),(69,14),(10,14),(123,120),(28,59),(23,122),(112,43),(32,119),(92,19),(74,9),(113,49),(6,21),(15,96),(18,89),(45,46),(98,27),(41,60),(9,46),(104,45),(59,115),(112,28),(72,49),(107,107),(24,80),(48,54),(114,103),(26,85),(115,102),(94,111),(45,20),(43,93),(44,83),(12,111),(45,50),(73,35),(113,37),(45,15),(83,114),(38,27),(111,100),(36,25),(115,124),(123,121),(79,12),(51,36),(122,92),(7,58),(71,114),(44,49),(115,42),(2,60),(67,81),(21,81),(44,72),(122,99),(105,64),
34:(48,81),(67,17),(56,96),(80,118),(25,78),(115,64),(40,42),(112,39),(41,94),(107,109),(73,119),(111,50),(8,40),(61,110),(75,14),(89,122),(48,10),(118,88),(62,54),(43,23),(83,89),(112,38),(47,61),(11,19),(111,22),(37,46),(119,80),(9,17),(123,27),(71,75),(69,19),(115,122),(23,82),(62,117),(28,15),(45,11),(45,19),(50,105),(67,74),(49,34),(45,35),(34,5),(27,23),(70,77),(98,70),(59,112),(109,47),(112,63),(57,89),(96,89),(115,39),(15,28),(64,52),(44,114),(96,118),(120,118),(106,42),(74,81),(12,94),(120,116),(42,90),(77,111),(5,68),(47,66),(45,41),(84,112),(114,28),(98,63),(34,23),(39,39),(113,106),(48,65),(117,108),(112,25),(82,114),(77,67),(47,79),(69,112),(21,83),(5,16),(75,111),(59,92),(7,50),(108,9),(68,115),(47,76),(54,97),(71,85),(45,109),(45,58),(118,60),(69,67),(78,107),(23,79),(48,37),(45,112),(45,84),(66,51),(108,5),(72,10),(43,78),(114,65),(12,103),(45,114),(33,24),(57,94),(84,114),(9,46),(10,58),(9,56),(117,63),(63,89),(43,111),(99,92),(62,111),(32,23),(75,42),(117,32),(78,18),(69,40),(123,118),(36,28),(12,99),(81,12),(20,122),(45,22),(68,80),(110,105),(46,115),(25,62),(40,91),(60,119),(49,107),(110,9),(96,27),(47,107),(13,104),(73,67),(73,51),(69,117),(106,39),(69,83),(48,42),(30,25),(5,53),(63,8),(34,6),(108,7),(99,30),(111,103),(40,87),(50,25),(92,77),(111,34),(117,102),(118,43),(48,5),(13,93),(98,9),(46,18),(45,64),(42,39),(101,24),(22,80),(108,62),(85,92),(15,56),(18,23),(72,13),(33,12),(116,45),(17,97),(58,119),(55,107),(26,122),(113,43),(36,23),(26,12),(49,73),(28,30),(8,20),(101,62),(108,51),(68,94),(67,95),(6,19),(112,19),(23,70),(111,44),(49,118),(69,86),(73,111),(81,108),(125,118),(34,11),(45,81),(49,102),(119,105),(56,115),(112,45),(122,75),(69,14),(10,14),(124,120),(27,59),(24,122),(112,43),(33,119),(93,19),(74,9),(113,49),(6,22),(14,96),(17,89),(45,47),(98,26),(41,61),(9,47),(105,45),(60,115),(111,28),(71,49),(108,107),(24,80),(47,54),(113,103),(25,85),(115,101),(95,111),(45,21),(44,93),(44,82),(11,111),(45,51),(73,34),(112,37),(45,16),(83,114),(38,28),(112,100),(36,25),(114,124),(123,121),(79,12),(50,36),(122,93),(8,58),(70,114),(45,49),(116,42),(1,60),(67,81),(22,81),(45,72),(122,100),(106,64),
35:(48,80),(67,17),(55,96),(79,118),(25,79),(115,64),(40,43),(111,39),(40,94),(106,109),(72,119),(111,51),(8,41),(62,110),(75,15),(89,121),(48,11),(118,89),(63,54),(43,24),(82,89),(111,38),(46,61),(12,19),(111,22),(38,46),(119,81),(9,18),(123,26),(70,75),(68,19),(114,122),(23,82),(63,117),(27,15),(45,12),(45,20),(49,105),(67,74),(49,34),(45,36),(34,6),(26,23),(70,78),(98,70),(59,112),(109,47),(113,63),(56,89),(95,89),(115,39),(14,28),(65,52),(43,114),(96,119),(120,118),(106,42),(74,80),(12,95),(121,116),(42,90),(76,111),(5,68),(47,67),(46,41),(84,111),(114,28),(99,63),(34,23),(39,40),(113,106),(47,65),(116,108),(113,25),(82,115),(76,67),(47,80),(69,111),(21,84),(5,16),(74,111),(58,92),(6,50),(107,9),(68,115),(47,75),(54,96),(71,86),(45,109),(45,59),(118,61),(68,67),(78,108),(22,79),(48,38),(46,112),(45,84),(67,51),(107,5),(72,10),(43,78),(114,65),(12,104),(45,114),(32,24),(56,94),(84,114),(9,47),(11,58),(10,56),(117,64),(62,89),(42,111),(98,92),(62,111),(33,23),(75,41),(118,32),(77,18),(69,40),(123,117),(35,28),(12,100),(80,12),(21,122),(45,22),(67,80),(110,106),(47,115),(24,62),(40,91),(59,119),(49,108),(109,9),(96,27),(47,107),(13,105),(72,67),(73,51),(68,117),(105,39),(69,83),(49,42),(31,25),(6,53),(62,8),(34,7),(109,7),(98,30),(111,104),(40,87),(51,25),(92,77),(112,34),(117,102),(117,43),(47,5),(14,93),(99,9),(46,19),(45,64),(42,39),(101,24),(22,80),(109,62),(84,92),(16,56),(19,23),(72,13),(32,12),(116,46),(16,97),(57,119),(54,107),(27,122),(113,43),(36,24),(25,12),(49,73),(29,30),(8,21),(102,62),(107,51),(67,94),(66,95),(6,19),(113,19),(23,70),(111,44),(50,118),(70,86),(72,111),(81,109),(125,118),(35,11),(45,81),(48,102),(120,105),(56,114),(113,45),(122,75),(69,13),(10,14),(123,120),(26,59),(25,122),(112,42),(34,119),(94,19),(74,9),(113,49),(6,22),(13,96),(16,89),(45,48),(98,25),(41,62),(9,48),(105,45),(61,115),(111,29),(71,50),(108,107),(24,80),(48,54),(114,103),(26,85),(114,101),(96,111),(45,21),(44,94),(43,82),(10,111),(45,51),(73,33),(111,37),(45,17),(83,114),(38,28),(111,100),(36,26),(113,124),(122,121),(78,12),(49,36),(122,94),(8,57),(70,113),(45,50),(116,41),(1,59),(67,81),(23,81),(44,72),(123,100),(107,64),
36:(48,81),(67,16),(55,96),(78,118),(25,80),(115,64),(40,43),(112,39),(41,94),(107,109),(72,118),(111,51),(8,42),(63,110),(76,15),(89,120),(48,12),(119,89),(63,53),(42,24),(81,89),(111,38),(47,61),(11,19),(111,22),(37,46),(119,82),(9,18),(123,25),(70,76),(67,19),(113,122),(23,82),(64,117),(26,15),(45,13),(45,20),(48,105),(67,75),(48,34),(44,36),(34,7),(25,23),(69,78),(98,70),(59,112),(109,48),(112,63),(55,89),(94,89),(114,39),(13,28),(66,52),(44,114),(96,120),(120,118),(106,42),(74,79),(12,96),(120,116),(42,90),(75,111),(5,68),(46,67),(45,41),(84,111),(114,28),(100,63),(34,24),(38,40),(113,106),(47,66),(115,108),(114,25),(82,116),(75,67),(47,81),(69,111),(21,85),(6,16),(73,111),(58,91),(7,50),(106,9),(68,115),(46,75),(54,95),(71,86),(45,109),(45,59),(118,62),(67,67),(78,109),(23,79),(48,39),(46,113),(45,83),(68,51),(106,5),(71,10),(44,78),(114,65),(12,105),(45,114),(33,24),(56,93),(84,114),(9,48),(10,58),(11,56),(117,65),(61,89),(43,111),(97,92),(62,111),(34,23),(75,40),(118,33),(78,18),(69,40),(123,116),(36,28),(12,101),(79,12),(22,122),(45,22),(68,80),(110,106),(48,115),(23,62),(41,91),(58,119),(50,108),(108,9),(96,28),(47,107),(14,105),(71,67),(73,51),(69,117),(106,39),(69,84),(48,42),(32,25),(7,53),(61,8),(34,8),(110,7),(97,30),(110,104),(40,87),(52,25),(92,77),(111,34),(117,102),(117,44),(46,5),(13,93),(100,9),(47,19),(45,65),(42,39),(100,24),(22,80),(108,62),(83,92),(17,56),(20,23),(72,13),(31,12),(116,47),(15,97),(56,119),(53,107),(28,122),(114,43),(36,24),(24,12),(48,73),(30,30),(9,21),(103,62),(108,51),(66,94),(65,95),(7,19),(113,20),(23,70),(111,43),(51,118),(70,86),(71,111),(81,110),(125,118),(34,11),(44,81),(47,102),(120,106),(56,113),(113,45),(122,75),(68,13),(10,14),(122,120),(25,59),(26,122),(113,42),(35,119),(95,19),(75,9),(113,48),(7,22),(13,97),(15,89),(45,49),(97,25),(41,63),(9,49),(105,45),(62,115),(111,30),(71,51),(108,107),(24,80),(48,53),(114,103),(26,86),(115,101),(97,111),(45,21),(44,94),(43,81),(9,111),(45,51),(73,32),(112,37),(45,18),(83,113),(39,28),(111,101),(37,26),(112,124),(122,122),(77,12),(48,36),(122,95),(8,56),(71,113),(44,50),(116,41),(1,58),(67,81),(22,81),(45,72),(124,100),(106,64),
37:(48,82),(67,16),(55,96),(77,118),(25,80),(115,64),(40,43),(111,39),(40,94),(106,109),(71,118),(111,51),(8,43),(62,110),(76,15),(89,119),(48,13),(120,89),(63,52),(42,25),(80,89),(111,38),(47,62),(12,19),(111,22),(37,47),(119,83),(9,19),(123,24),(71,76),(67,18),(112,122),(23,83),(65,117),(25,15),(45,14),(45,20),(47,105),(67,75),(47,34),(43,36),(34,8),(24,23),(70,78),(98,70),(59,113),(109,48),(113,63),(55,90),(93,89),(113,39),(12,28),(66,51),(43,114),(96,121),(121,118),(106,42),(74,78),(12,97),(121,116),(42,90),(76,111),(5,68),(45,67),(46,41),(84,111),(114,28),(101,63),(34,24),(37,40),(113,106),(48,66),(115,109),(115,25),(82,117),(74,67),(47,82),(69,111),(20,85),(7,16),(74,111),(58,91),(6,50),(105,9),(68,115),(47,75),(55,95),(71,86),(45,109),(45,59),(118,63),(67,68),(78,110),(22,79),(47,39),(46,113),(44,83),(68,50),(105,5),(70,10),(45,78),(114,65),(12,106),(45,114),(32,24),(55,93),(84,114),(9,49),(11,58),(12,56),(117,66),(61,89),(42,111),(96,92),(62,111),(35,23),(75,39),(118,33),(79,18),(69,40),(124,116),(36,27),(12,102),(78,12),(23,122),(45,22),(67,80),(110,106),(48,115),(23,62),(42,91),(57,119),(50,109),(107,9),(96,28),(47,107),(13,105),(70,67),(73,51),(68,117),(105,39),(68,84),(49,42),(31,25),(7,53),(60,8),(34,9),(111,7),(98,30),(111,104),(40,87),(53,25),(92,77),(112,34),(117,103),(117,45),(45,5),(12,93),(100,8),(48,19),(45,65),(42,39),(100,25),(22,80),(109,62),(82,92),(18,56),(21,23),(72,13),(30,12),(116,48),(14,97),(56,118),(52,107),(29,122),(115,43),(36,24),(23,12),(49,73),(31,30),(9,22),(104,62),(107,51),(65,94),(64,95),(7,20),(113,21),(23,70),(111,42),(51,119),(70,87),(71,111),(81,111),(124,118),(34,12),(45,81),(46,102),(120,106),(56,112),(113,45),(122,75),(69,13),(9,14),(122,121),(26,59),(27,122),(113,41),(36,119),(95,18),(75,10),(113,47),(6,22),(13,98),(14,89),(45,50),(97,25),(41,64),(9,50),(106,45),(62,115),(111,31),(71,52),(108,107),(24,79),(48,52),(114,103),(25,86),(114,101),(97,112),(45,21),(44,94),(44,81),(9,112),(45,51),(73,31),(112,36),(45,19),(84,113),(40,28),(110,101),(38,26),(111,124),(121,122),(76,12),(47,36),(122,96),(9,56),(71,114),(44,51),(116,41),(1,57),(67,82),(23,81),(45,72),(124,101),(107,64),
38:(48,83),(67,16),(54,96),(76,118),(24,80),(115,64),(40,44),(111,38),(41,94),(107,109),(72,118),(111,51),(8,44),(61,110),(76,15),(88,119),(48,14),(121,89),(64,52),(41,25),(79,89),(111,37),(46,62),(11,19),(111,22),(37,48),(119,84),(9,19),(123,24),(70,76),(67,19),(111,122),(23,83),(65,116),(24,15),(45,15),(45,20),(46,105),(67,75),(46,34),(42,36),(34,9),(23,23),(70,79),(98,70),(59,114),(109,48),(112,63),(55,90),(92,89),(113,38),(11,28),(66,50),(44,114),(96,122),(120,118),(106,42),(74,77),(12,98),(122,116),(42,90),(75,111),(5,68),(44,67),(45,41),(84,111),(114,28),(102,63),(34,24),(37,41),(113,106),(47,66),(115,109),(116,25),(83,117),(73,67),(47,82),(69,112),(21,85),(6,16),(74,112),(58,91),(6,50),(104,9),(68,115),(48,75),(54,95),(71,86),(45,109),(45,60),(118,64),(67,69),(78,111),(22,80),(46,39),(46,113),(45,83),(68,50),(104,5),(69,10),(45,77),(114,65),(12,107),(45,114),(32,25),(54,93),(84,114),(8,49),(11,59),(13,56),(116,66),(61,89),(43,111),(95,92),(62,111),(36,23),(75,38),(119,33),(79,19),(69,40),(124,117),(35,27),(12,103),(78,13),(24,122),(45,23),(67,81),(110,106),(48,116),(23,62),(43,91),(56,119),(50,109),(106,9),(96,28),(48,107),(12,105),(69,67),(73,50),(68,117),(106,39),(69,84),(48,42),(31,26),(7,53),(59,8),(34,10),(111,8),(98,29),(110,104),(40,87),(53,24),(92,77),(111,34),(117,104),(118,45),(45,6),(12,94),(100,7),(48,18),(45,65),(42,39),(100,26),(23,80),(108,62),(81,92),(19,56),(20,23),(72,13),(29,12),(116,49),(13,97),(56,117),(51,107),(30,122),(115,42),(36,24),(22,12),(50,73),(32,30),(9,21),(104,61),(108,51),(64,94),(63,95),(6,20),(113,22),(23,70),(112,42),(51,119),(70,88),(71,111),(81,112),(123,118),(33,12),(45,81),(45,102),(120,106),(56,111),(113,45),(122,75),(69,14),(8,14),(123,121),(26,58),(28,122),(113,41),(37,119),(95,17),(75,11),(113,47),(7,22),(13,99),(13,89),(44,50),(97,25),(41,65),(9,51),(107,45),(62,115),(112,31),(71,51),(108,107),(23,79),(48,51),(114,103),(26,86),(115,101),(97,113),(45,21),(44,94),(44,80),(9,113),(45,51),(73,30),(111,36),(46,19),(85,113),(40,29),(111,101),(38,26),(110,124),(120,122),(76,12),(46,36),(122,97),(9,56),(70,114),(44,52),(116,41),(1,56),(67,82),(23,82),(45,72),(124,102),(107,64),
39:(49,83),(67,16),(55,96),(75,118),(24,81),(115,64),(40,45),(111,38),(41,93),(106,109),(72,119),(111,51),(8,45),(60,110),(76,16),(87,119),(48,15),(122,89),(65,52),(40,25),(78,89),(111,37),(47,62),(12,19),(111,22),(38,48),(119,85),(9,19),(123,24),(71,76),(67,18),(110,122),(23,83),(65,115),(23,15),(45,16),(45,20),(45,105),(67,76),(45,34),(41,36),(34,10),(22,23),(71,79),(98,70),(59,114),(109,48),(113,63),(55,90),(91,89),(113,39),(10,28),(66,49),(43,114),(97,122),(119,118),(106,42),(74,76),(12,99),(121,116),(42,90),(75,112),(5,68),(43,67),(46,41),(83,111),(114,28),(103,63),(33,24),(37,42),(113,106),(47,67),(115,109),(116,25),(84,117),(72,67),(47,82),(69,111),(20,85),(5,16),(74,111),(58,91),(6,50),(103,9),(68,115),(48,76),(54,95),(71,86),(45,109),(45,60),(118,65),(67,70),(77,111),(22,81),(45,39),(46,114),(44,83),(68,50),(103,5),(68,10),(45,76),(114,65),(12,108),(45,114),(32,24),(53,93),(83,114),(9,49),(11,59),(14,56),(115,66),(61,89),(42,111),(94,92),(62,111),(37,23),(75,37),(119,33),(79,19),(69,40),(123,117),(36,27),(12,104),(78,14),(25,122),(44,23),(68,81),(110,106),(48,116),(23,61),(44,91),(56,118),(50,109),(105,9),(96,28),(48,108),(11,105),(68,67),(73,49),(68,117),(105,39),(69,83),(49,42),(32,26),(7,53),(58,8),(34,11),(111,9),(98,28),(111,104),(40,87),(53,23),(92,77),(112,34),(117,105),(117,45),(45,7),(13,94),(100,7),(48,18),(45,65),(42,39),(100,27),(23,81),(108,61),(80,92),(20,56),(19,23),(72,13),(28,12),(117,49),(12,97),(56,116),(50,107),(30,121),(115,42),(36,24),(21,12),(50,72),(33,30),(9,21),(105,61),(107,51),(63,94),(62,95),(6,20),(113,22),(23,70),(112,42),(51,119),(71,88),(72,111),(81,113),(122,118),(32,12),(45,81),(44,102),(120,106),(56,110),(113,44),(122,75),(69,15),(8,14),(122,121),(25,58),(29,122),(113,41),(38,119),(95,16),(75,12),(113,47),(8,22),(13,100),(12,89),(45,50),(97,25),(40,65),(9,52),(108,45),(63,115),(113,31),(71,50),(108,107),(23,80),(48,50),(114,103),(26,87),(114,101),(97,114),(46,21),(44,94),(44,79),(9,114),(45,51),(73,29),(112,36),(45,19),(86,113),(40,29),(110,101),(38,27),(109,124),(119,122),(76,12),(45,36),(122,98),(9,57),(70,113),(44,53),(116,41),(1,55),(67,82),(22,82),(45,72),(124,103),(107,64),
